           Func;            Sigmoid;  HyperbolicTangens;          Sinusoida;       Cosinusoidal;        Function001
           Test;               0/26;               0/26;               0/26;               1/26;               0/26
       level2_1;               5/26;               5/26;               3/26;               3/26;               5/26
       level2_2;               9/26;               9/26;               5/26;               8/26;               9/26
       level3_1;               1/26;               1/26;               1/26;               2/26;               6/26
       level3_2;               1/26;               0/26;               1/26;               1/26;               2/26
       level4_1;               0/26;               0/26;               0/26;               3/26;               0/26
       level4_2;               1/26;               0/26;               0/26;               0/26;               0/26
       level5_1;               0/26;               0/26;               0/26;               0/26;               0/26
       level5_2;               0/26;               1/26;               0/26;               1/26;               2/26
       level5_3;               1/26;               1/26;               1/26;               2/26;               2/26
       level5_4;               0/26;               0/26;               1/26;               2/26;               0/26
 Iteration;              Sigmoid;    HyperbolicTangens;            Sinusoida;         Cosinusoidal;          Function001
         1;   0,0382910267749307;   0,0378266762083612;   0,0403717515747166;   0,0368181307355672;   0,0393034644998895
         2;   0,0301501936770793;   0,0324760462255222;   0,0366912610129933;    0,028400967416376;   0,0359930343647805
         3;   0,0166314590156881;   0,0205888117404768;   0,0284748022644423;   0,0213763600409005;   0,0245410639918205
         4;  0,00922928393640635;   0,0134355412062746;   0,0168457351541701;   0,0135402016966698;     0,01308716937642
         5;                    0;  0,00803330317205606;   0,0101318299452679;   0,0154438624860051;  0,00771290314989102
         6;                    0;                    0;   0,0090143893526874;  0,00943330830325816;                    0
